,Title,Abstract,Claims
424,expandable interbody device related instrument method spinal fusion surgery,interbody device may include main body arm movably connected thereto device may first end second end opposite first end direction longitudinal axis device first side second side opposite first side direction first transverse axis device third side fourth side opposite third side direction second transverse axis device overall distance first side second side may increase along least majority length device direction first end toward second end overall distance third side fourth side may increase along least majority length direction second end toward first end,interbody device implantation within intervertebral space first vertebra second vertebra interbody device comprising main body elongated shape arm movably connected main body elongated shape interbody device first end second end disposed opposite first end interbody device direction longitudinal axis interbody device first side second side disposed opposite first side interbody device direction first transverse axis interbody device third side fourth side disposed opposite third side interbody device direction second transverse axis interbody device first transverse axis interbody device perpendicular longitudinal axis interbody device second transverse axis interbody device perpendicular longitudinal axis first transverse axis interbody device first overall distance first side second side interbody device increase along least majority length interbody device direction first end toward second end interbody device second overall distance third side fourth side interbody device increase along least majority length interbody device direction second end toward first end interbody device interbody device arm movable respect main body compact position expanded position interbody device arm pivotally connected main body via hinge connection arm pivotable respect main body compact position expanded position interbody device hinge connection positioned closer second end interbody device first end interbody device pivot axis hinge connection extends perpendicular longitudinal axis interbody device interbody device hinge connection comprises hinge recess defined main body hinge tab arm movably disposed within hinge interbody device main body comprises port extending second end interbody device toward first end interbody device channel communication port extending port toward first end interbody device interbody device least portion hinge tab movably disposed within channel interbody device channel comprises ramped portion extending away second side interbody device toward first side interbody device interbody device main body comprises pocket defined first side main body arm comprises protrusion positioned along second side arm protrusion positioned within pocket arm compact position protrusion positioned outside pocket arm expanded position interbody device pocket protrusion positioned closer first end interbody device second end interbody device interbody device interbody device comprises first transition portion positioned along interface first side third side interbody device first radius curvature second transition portion positioned along interface second side fourth side interbody device second radius curvature third transition portion positioned along interface first side fourth side interbody device third radius curvature fourth transition portion positioned along interface second side third side interbody device fourth radius curvature first radius curvature greater third radius curvature fourth radius curvature second radius curvature greater third radius curvature fourth radius curvature interbody device first radius curvature equal second radius curvature third radius curvature equal fourth radius curvature interbody device main body comprises first plurality teeth positioned third side interbody device second plurality teeth positioned fourth side interbody device interbody device first plurality teeth extends direction first transverse axis interbody device second plurality teeth extends direction first transverse axis interbody device interbody device implantation within intervertebral space first vertebra second vertebra interbody device comprising main body elongated shape arm movably connected main body elongated shape interbody device first end second end disposed opposite first end interbody device direction longitudinal axis interbody device first side second side disposed opposite first side interbody device direction first transverse axis interbody device third side fourth side disposed opposite third side interbody device direction second transverse axis interbody device first transverse axis interbody device perpendicular longitudinal axis interbody device second transverse axis interbody device perpendicular longitudinal axis first transverse axis interbody device overall distance first side second side interbody device increase along least majority length interbody device direction first end toward second end interbody device main body comprises port extending second end interbody device toward first end interbody device channel communication port extending port toward first end interbody interbody device portion arm movably disposed within channel adjacent port interbody device channel comprises ramped portion extending away second side interbody device toward first side interbody device interbody device implantation within intervertebral space first vertebra second vertebra interbody device comprising main body elongated shape arm movably connected main body elongated shape interbody device first end second end disposed opposite first end interbody device direction longitudinal axis interbody device first side second side disposed opposite first side interbody device direction first transverse axis interbody device third side fourth side disposed opposite third side interbody device direction second transverse axis interbody device first transverse axis interbody device perpendicular longitudinal axis interbody device second transverse axis interbody device perpendicular longitudinal axis first transverse axis interbody device overall distance first side second side interbody device increase along least majority length interbody device direction first end toward second end interbody device arm movable respect main body compact position expanded position protrusion arm positioned within pocket main body arm compact position protrusion positioned outside pocket arm expanded position interbody device pocket protrusion positioned closer first end interbody device second end interbody device interbody device arm pivotally connected main body via hinge connection hinge connection positioned closer second end interbody device first end interbody device
425,fixation device system method engaging tissue,invention provides device system method tissue approximation repair treatment site device system method invention find use variety therapeutic procedure including endovascular minimallyinvasive open surgical procedure used various anatomical region including abdomen thorax cardiovascular system heartintestinal tract stomach urinary tract bladder lung organ vessel tissue invention particularly useful procedure requiring minimallyinvasive endovascular access remote tissue location instrument utilized must negotiate long narrow tortuous pathway treatment site addition many device system invention adapted reversible removable patient point without interference trauma internal tissue,fixation device engaging tissue comprising pair fixation element first end free end opposite first end engagement surface therebetween engaging tissue first end movably coupled together fixation element moveable closed position engagement surface face inverted position engagement surface face away actuation mechanism coupled fixation element adapted move fixation element closed position inverted position fixation device fixation element moveable open position closed position inverted position fixation device open position engagement surface one fixation element form angle degree le degree engagement surface fixation element fixation device open position engagement surface one fixation element form angle degree le engagement surface fixation element fixation device comprising pair gripping element gripping element moveable respect one fixation element disposed opposition one engagement surface capture tissue therebetween fixation device gripping element frictional feature configured enhance grip tissue engaged thereby fixation device gripping element movable independently fixation element fixation device gripping element biased toward engagement surface fixation device gripping element movable undeployed configuration gripping element separated opposing engagement surface deployed configuration gripping element adjacent opposing engagement surface fixation device fixation element least partially concave gripping element least partially recessed within fixation element deployed configuration fixation device gripping element approximately parallel undeployed configuration fixation device actuation mechanism comprises pair link member coupled first second fixation element whereby moving link member move first second fixation element fixation device actuation mechanism comprises coupling member stud slidably coupled coupling member first end coupled one either coupling member stud link member coupled either coupling member fixation device link member connected one either coupling member stud hinge fixation device link member connected fixation element hinge fixation device comprising locking mechanism adapted lock fixation element desired position fixation device actuation mechanism comprises movable stud coupled fixation element locking mechanism configured frictionally engage stud prevent movement fixation device locking mechanism comprises wedging element frictionally engaging stud fixation device comprising coupling member pair sidewall least one sidewall sloping toward sidewall stud slideable sidewall wedging element movably disposed stud least one sidewall fixation device wedging element comprises rolling element configured roll along least one sidewall engagement stud
426,method device performing transformationbased learning medical image,method device performing based learning medical image includes reading raw data medical image performing transformation processing data analyzing data attribute integrating data format capable received model trained selecting transformation method comparing parameter model trained trained model perform parameter transformation apply transformationbased learning training model trained medical image upon finishing model training applying parameter trained model image category analysis invention includes device performing transformationbased learning medical image including data processing module transformationbased learning module application module,method performing transfer learning medical image comprising step reading raw data related first type medical image transforming raw data analyzing data attribute raw data adjusting raw data data format model trained second type medical image selecting parameter transformation method group consisting complete transfer method partial transfer method hybrid transfer method parameter transformation method timing import method customized import method comparing parameter model trained parameter model already trained performing selected method parameter transformation applying transfer learning training model first type medical image applying parameter model already trained analysis second type medical image model training end method raw data comprises coordinate data pixel value data attribute comprises type coordinate data type pixel value dimension medical image method performing selected method parameter transformation comprises step reading parameter model already trained constructing parameter reading interface format model already trained establishing pre processing function parameter model already trained step establishing preprocessing function includes intercepting segmenting mathematically transforming mixing changing order parameter importing parameter model already trained completion preprocessing model trained constructing loading interface input output format model trained adjusting parameter transformation corresponding analysis parameter transformation model trained method complete transfer method comprises overall structure model trained overall structure model already trained identical number parameter identical parameter structure parameter model already trained directly transferred model trained start training method partial transfer method comprises overall structure model trained overall structure model already trained different desired transfer parameter model already trained model trained desired parameter model trained come model already trained parameter model trained transferred model already trained remaining parameter model trained generated adjusted method hybrid transfer method comprises combining parameter plurality model already trained simultaneously transferring model trained method parameter transform method comprises step parameter transformation model already trained model trained applying mathematical transformation parameter model already trained importing parameter model already trained model trained method timing import method comprises step parameter transformation model already trained model trained transformation gradually performed training model trained need model trained method customized import method comprises step parameter transformation model already trained model trained basic procedure structure objective method parameter transformation model already trained parameter model trained customized device performing transfer learning medical image comprising processer data processing module transformation learning module application module data processing module configured read raw data first type medical image transform raw data analyzing data attribute raw data adjust raw data data format model trained transformation learning module configured select parameter transformation method comparing parameter model trained parameter model already trained perform selected parameter transformation method apply transfer learning training model trained application module configured apply parameter model already trained analysis first type medical image model training end transformation method transformation learning module include complete transfer mode partial transfer mode hybrid transfer mode parameter transfer mode timing import method customized import method device processor comprises parameter acquisition sub module configured read parameter model already trained construct parameter reading interface format model already trained parameter preprocessing sub module configured perform preprocessing parameter model already trained preprocessing includes intercepting segmenting mathematically transforming mixing changing order parameter parameter import submodule configured import parameter model already trained completion preprocessing model trained construct loading interface input output format model trained model intervention submodule configured adjust parameter transformation corresponding analysis training model trained device first type medical image comprises first type image first body part second type medical image comprises second type image first body part device first type medical image comprises first type image first body part second type medical image comprises second type image second body part device first second type image
427,light emitting device,light emitting device capable achieving excellent color rendering property provided light emitting device contains light emitting element light emission peak wavelength within range nm nm le fluorescent member fluorescent member contains first fluorescent material contains euactivated alkaline earth aluminate second fluorescent material contains mnactivated fluorogermanate third fluorescent material contains ceactivated rare earth aluminate fourth fluorescent material contains eu activated silicon nitride al least one sr ca,light emitting device comprising light emitting element light emission peak wavelength within range nm nm le fluorescent member light emitting device emitting light correlated color temperature range k k le fluorescent member comprises first fluorescent material fluorescent material light emission peak wavelength within range nm nm le half value width light emission spectrum range nm nm le containing euactivated alkaline earth aluminate second fluorescent material fluorescent material light emission peak wavelength within range nm half value width light emission spectrum range nm le containing mnactivated fluorogermanate third fluorescent material fluorescent material light emission peak wavelength nm nm le half value width light emission spectrum nm nm le containing ce activated rare earth aluminate fourth fluorescent material fluorescent material light emission peak wavelength within range nm nm le half value width light emission spectrum range nm nm le containing euactivated silicon nitride al least one sr ca first fluorescent material content ratio range mass mass le based total fluorescent material amount second fluorescent material content ratio range mass mass le based total fluorescent material amount third fluorescent material content ratio range mass mass le based total fluorescent material amount fourth fluorescent material content ratio range mass mass le based total fluorescent material amount light emitting device content ratio first fluorescent material third fluorescent material range le light emitting device light emission peak intensity ratio first fluorescent material based light emission peak intensity light emitting element range le light emitting device comprising light emitting element light emission peak wavelength within range nm nm le fluorescent member lightemitting device emitting light correlated color temperature range k k le fluorescent member comprises first fluorescent material fluorescent material light emission peak wavelength within range nm nm le half value width light emission spectrum range nm nm le containing euactivated alkaline earth aluminate second fluorescent material fluorescent material light emission peak wavelength nm half value width light emission spectrum nm le containing mn activated fluorogermanate third fluorescent material fluorescent material light emission peak wavelength within range nm nm le half value width light emission spectrum range nm nm le containing ceactivated rare earth aluminate fourth fluorescent material fluorescent material light emission peak wavelength within range nm nm le half value width light emission spectrum range nm nm le containing euactivated silicon nitride al least one sr ca first fluorescent material content ratio range mass mass le based total fluorescent material amount second fluorescent material content ratio range mass mass le based total fluorescent material amount third fluorescent material content ratio range mass mass le based total fluorescent material amount fourth fluorescent material content ratio range mass mass le based total fluorescent material amount light emitting device content ratio first fluorescent material third fluorescent material range le light emitting device light emission peak intensity ratio first fluorescent material based light emission peak intensity light emitting element range le light emitting device comprising light emitting element light emission peak wavelength within range nm nm le fluorescent member light emitting device emitting light correlated color temperature range k k le fluorescent member comprises first fluorescent material fluorescent material light emission peak wavelength within range nm nm le half value width light emission spectrum range nm nm le containing euactivated alkaline earth aluminate second fluorescent material fluorescent material light emission peak wavelength nm half value width light emission spectrum nm le containing mn activated fluorogermanate third fluorescent material fluorescent material light emission peak wavelength within range nm nm le half value width light emission spectrum range nm nm le containing ceactivated rare earth aluminate fourth fluorescent material fluorescent material light emission peak wavelength within range nm nm le half value width light emission spectrum range nm nm le containing euactivated silicon nitride al least one sr ca first fluorescent material content ratio range mass mass le based total fluorescent material amount second fluorescent material content ratio range mass mass le based total fluorescent material amount third fluorescent material content ratio range mass mass le based total fluorescent material amount fourth fluorescent material content ratio range mass mass le based total fluorescent material amount light emitting device content ratio first fluorescent material third fluorescent material range light emitting device light emission peak intensity ratio first fluorescent material based light emission peak intensity light emitting element range le light emitting device general color rendering index special color rendering index sum special color rendering index larger light emitting device light emitting element light emission peak wavelength within range nm nm le light emitting device general color rendering index special color rendering index sum special color rendering index larger light emitting device light emitting element light emission peak wavelength within range nm nm le light emitting device general color rendering index special color rendering index sum special color rendering index larger light emitting device light emitting element light emission peak wavelength within range nm nm le
428,medical device method denervation renal perivascular nerve,present invention relates medical device denervation renal perivascular nerve catheter comprises flexible shaft insertion patient renal artery shaft inner lumen supplying refrigerant cryoballoon arranged distal end shaft least one bipolar electrode arranged cryoballoon deliver electrical pulse stimulating perivascular nerve order guarantee ablation renal perivascular nerve entire length cryoballoon embodied application touch wall renal artery length cm direction blood flow simultaneously ablates throughout least circumference throughout length least cm,medical device denervation renal perivascular nerve comprising catheter comprising flexible shaft insertion patient renal artery shaft inner lumen supplying refrigerant cryoballoon arranged distal end shaft receive refrigerant least one bipolar electrode arranged cryoballoon deliver electrical pulse stimulating perivascular nerve characterized cryoballoon arranged configured inserted renal artery treatment configured touch wall renal artery length least cm simultaneously configured ablate tissue surrounding renal artery throughout least circumference throughout length least cm medical device characterized catheter connectable refrigerant source comprising controller control refrigerant source controller configured control refrigerant source supply refrigerant cryoballoon based value patient blood pressure medical device catheter connected pressure sensor determining patient blood pressure medical device comprising control unit control unit connected least one bipolar electrode configured deliver electrical pulse stimulating perivascular nerve increase blood pressure predetermined limit value following stimulation perivascular nerve least one electrode detected pressure sensor control unit one start maintains flow refrigerant cryoballoon medical device comprising control unit control unit connected least one electrode configured deliver electrical pulse stimulate perivascular nerve increase blood pressure predetermined limit value inresponse stimulation perivascular nerve least one electrode detected pressure sensor controller interrupt flow refrigerant cryoballoon medical device comprising control unit control unit test mode control unit configured cool cryoballoon temperature conduction stimulus renal perivascular nerve attenuated entirely suppressed ablation renal perivascular nerve take place medical device measurement lesion depth formed ablation renal perivascular nerve made impedance measurement aid electrode controller controller configured terminate ablation renal perivascular nerve event prescribed value calculation lesion depth determined mean impedance measurement medical device treatment ended cumulative ablation time minute medical device comprising least electrode electrode arranged outside cryoballoon medical device catheter comprises additional cold insulated channel enable flow blood kidney ablating tissue surrounding renal artery method treating hypertension patient comprising step ablating renal perivascular nerve throughout length least cm throughout entire circumference renal artery cryoablation balloon method treating hypertension patient using medical device method treating hypertension patient whereby refrigerant supplied cryoballoon ablation supply controlled basis blood pressure increase measured rise heartbeat method treatment hypertension patient comprising step controller first initiating emission one sequence pulse frequency via least one electrode controller using measured blood pressure correlated value checking whether increase blood pressure occurred within predefined time interval predetermined limit value increase occurred ablation phase initiated predetermined time ablation phase ended another stimulation possibly ablation phase initiated period minute rise blood pressure detected phase variant embodiment stimulation phase treatment ended otherwise cycle start beginning method denervation renal perivascular nerve comprising providing catheter flexible shaft insertion patient renal artery shaft inner lumen supplying refrigerant cryoballoon arranged distal end shaft receive refrigerant providing least one bipolar electrode arranged cryoballoon deliver electrical pulse stimulating perivascular nerve method comprising step inserting catheter renal artery treatment cryoballoon contact inner wall renal artery length least cm simultaneously ablating tissue surrounding renal artery throughout least circumference throughout length least cm
429,ventricular assist device,apparatus method described including tube configured traverse subject aortic valve frame disposed within portion tube impeller disposed inside tube impeller tube deployed inside subject gap outer edge impeller inner surface tube le mm impeller rotates pump blood left ventricle aorta stabilized respect tube rotation impeller gap outer edge impeller inner surface tube maintained impeller includes least one impeller blade defined helical elongate element film material supported helical elongate element application also described,apparatus comprising tube configured traverse aortic valve subject proximal end tube disposed within aorta subject distal end tube disposed within left ventricle subject tube comprising bloodimpermeable material frame disposed within least portion tube impeller configured disposed inside tube impeller tube deployed inside subject gap outer edge impeller inner surface tube le mm impeller configured rotate pump blood left ventricle aorta stabilized respect tube rotation impeller gap outer edge impeller inner surface tube maintained impeller comprising least one impeller blade defined helical elongate element film material supported least partially helical elongate element apparatus impeller configured placed within subject left ventricle apparatus impeller disposed nonradially constrained configuration pitch helical elongate element varies along length helical elongate element apparatus impeller disposed nonradially constrained configuration pitch helical elongate element greater mm apparatus impeller disposed nonradially constrained configuration pitch helical elongate element le mm apparatus gap outer edge impeller inner surface tube le mm apparatus impeller comprises spring disposed inside helical elongate element film material supported helical elongate element apparatus impeller comprises plurality helical elongate element film material supported plurality helical elongate element spring impeller defines plurality blade apparatus impeller configured radially constrained helical elongate element spring axially elongated response axial elongation helical elongate element spring film configured change shape without film material breaking apparatus spring disposed nonradially constrained configuration configured virtue rigidity stabilize impeller respect tube rotation impeller gap outer edge impeller inner surface tube maintained apparatus spring defines lumen therethrough impeller comprises proximal distal bushing apparatus comprises rigid shaft configured extend proximal bushing distal bushing via lumen defined spring rigid shaft configured stabilize impeller respect tube rotation impeller gap outer edge impeller inner surface tube maintained apparatus spring disposed nonradially constrained configuration configured substantially gap winding spring adjacent winding thereto apparatus comprising plurality winged projection coupled frame configured rectify blood flow generated rotation impeller directing blood flow toward direction longitudinal axis tube apparatus tube configured inserted body subject transcatheterally radiallyconstrained configuration winged projection configured become folded tube radiallyconstrained configuration method comprising placing tube body subject tube traverse aortic valve subject proximal end tube disposed within aorta subject distal end tube disposed within left ventricle subject tube including blood impermeable material frame disposed within least portion tube impeller disposed inside tube impeller tube deployed inside subject body gap le mm outer edge impeller inner surface tube impeller including least one helical elongate element film material supported least partially helical elongate element rotating impeller pump blood subject left ventricle subject aorta rotation impeller maintaining gap le mm outer edge impeller inner surface tube method maintaining gap le mm outer edge impeller inner surface tube comprises maintaining gap le mm outer edge impeller inner surface tube rotation impeller method rotating impeller comprises rotating impeller impeller disposed inside subject left ventricle method placing tube subject body impeller disposed inside tube comprises placing tube subject body impeller disposed inside tube impeller including spring disposed inside helical elongate element film material supported helical elongate element spring define blade method placing tube subject body impeller disposed inside tube comprises inserting impeller subject body transcatheterally axially elongating helical elongate element spring thereby causing film material change shape without film material breaking method maintaining gap le mm outer edge impeller inner surface tube comprises using rigidity spring stabilize impeller respect tube rotation impeller method impeller includes proximal distal bushing rigid shaft extends proximal bushing distal bushing via lumen defined spring maintaining gap le mm outer edge impeller inner surface tube comprises using rigid shaft stabilize impeller respect tube rotation impeller method placing tube subject body impeller disposed inside tube comprises placing tube subject body impeller disposed inside tube impeller deployed within subject body substantially gap winding spring adjacent winding thereto method placing tube subject body comprises placing tube subject body plurality winged projection coupled frame winged projection configured rectify blood flow generated rotation impeller directing blood flow toward direction longitudinal axis tube method placing tube subject body comprises placing tube subject body transcatheterally tube radiallyconstrained configuration winged projection configured folded tube radially constrained configuration
430,medical elongated body,medical elongated body disclosed suppresses elongation axial direction maintaining high flexibility high torque transmission capability even bent state medical elongated body includes tube shaped body tube shaped body slit extending spiral shape meandering slit formed pair first opposing surface second opposing surface first opposing surface form first convex portion first convex portion first wide portion width wider circumferential direction second opposing surface form first concave portion surround accommodates first wide portion first convex portion first plane portion first side portion connected end portion circumferential developed view first side portion first plane portion tangential discontinuity,medical elongated body comprising tube shaped body tube shaped body slit extending spiral shape meandering slit formed first opposing surface second opposing surface first opposing surface forming first convex portion first convex portion wide portion width widening circumferential direction tube shaped body second opposing surface forming concave portion surround accommodates wide portion first convex portion first convex portion plane portion two side portion two side portion connected end portion plane portion first convex portion circumferential direction two side portion plane portion tangential discontinuity medical elongated body least one two side portion curved surface medical elongated body curved surface least one two side portion connected plane portion medical elongated body curved surface first curved surface second curved surface first curved surface second curved surface different bending direction medical elongated body first curved surface second curved surface point symmetric medical elongated body comprising inflection point inflection point extending first curved surface second curved surface medical elongated body comprising intermediate plane portion intermediate plane portion linearly extending first curved surface second curved surface medical elongated body comprising spiral plurality intermediate plane portion aligned disposed position different spiral plurality plane portion aligned spiral parallel spiral medical elongated body comprising angle corner portion larger angle straight line connecting corner portion inflection point plane portion medical elongated body comprising distance intersection straight line vertically extending inflection point plane portion plane portion corner portion longer distance inflection point plane portion medical elongated body comprising corner portion intersecting two side portion end portion plane portion corner portion located end side first convex portion two corner portion circumferential direction medical elongated body comprising tube shaped body provided belt portion plate member extending spiral shape belt portion two side surface two side surface mountain shape valley shape mountain shape valley shape width wider extending direction belt portion top surface side mountain bottom side valley connection surface connecting top surface mountain bottom valley mountain shape valley shape shape medical elongated body mountain shape valley shape shape method cutting calcified lesion area blood vessel method comprising directing medical elongated body blood vessel proximal side calcified lesion area medical elongated body including elongated shaft portion cutting portion elongated shaft portion tube shaped body slit extending spiral shape slit formed first opposing surface second opposing surface first opposing surface forming first convex portion first convex portion wide portion width widening circumferential direction tube shaped body second opposing surface forming concave portion surround accommodates wide portion first convex portion first convex portion plane portion two side portion two side portion connected end portion plane portion first convex portion circumferential direction two side portion plane portion tangential discontinuity advancing elongated shaft portion cutting portion lesion area rotating elongated shaft portion cutting portion causing cutting portion come contact lesion area cutting lesion area method comprising causing cutting portion rotate one direction lesion area causing cutting portion rotate opposite direction lesion area method comprising collecting cut lesion area filter discharging cut lesion area filter outside blood method comprising aspirating discharging cut lesion area outside blood vessel method comprising stopping rotation elongated shaft portion cutting portion removing elongated shaft portion cutting portion blood vessel method least one two side portion curved surface curved surface least one two side portion connected plane portion method curved surface first curved surface second curved surface first curved surface second curved surface different bending direction
431,medical device treatment method,medical device treatment method disclosed capable breaking object body lumen efficiently lower burden body lumen tissue medical device disclosed inserted body lumen crush object body lumen medical device including elongated shaft rotatably driven deformable breaking member connected shaft rotatable extends along shaft breaking member first contact portion second contact portion first contact portion located outward radial direction breaking member state breaking member expanded radially outward second contact portion located outward radial direction breaking member first contact portion contracted state,medical device configured inserted body lumen break object body lumen medical device comprising elongated shaft rotatably driven deformable breaking member connected shaft configured rotatable extends along shaft breaking member first contact portion second contact portion first contact portion located outward radial direction breaking member second contact portion state breaking member expanded radially outward second contact portion located outward radial direction breaking member first contact portion contracted state medical device first contact portion located outward radial direction breaking member second contact portion natural state breaking member expanded radially outward external force acting breaking medical device second contact portion rigid first contact portion medical device first contact portion shape different second contact portion medical device first contact portion located closer center portion breaking member axial direction breaking member second contact portion expanded state medical device second contact portion curve curvature radius smaller first contact portion expanded state medical device second contact portion curve radially outward convex shape contracted state medical device second contact portion curve convex shape toward rotating direction contracted state medical device position connection portion distal side connection portion proximal side first contact portion second portion connected shaft different circumferential direction medical device breaking member comprises plurality wire plurality wire inflection point first contact portion second contact portion expanded state medical device plurality wire made shape memory alloy medical device plurality wire first convex portion second convex portion third convex portion medical device first convex portion second convex portion third convex portion equal curvature radius circumferential direction first convex portion third convex portion project side circumferential direction medical device first contact portion third contact portion curve shape fourth contact portion straight line shape circumferential direction treatment method breaking object body lumen using medical device treatment method comprising inserting shaft body lumen delivering breaking member vicinity object inserting breaking member gap object rotating breaking member shaft break object deforming breaking member due elastic force breaking member depending size gap object change contact position object first contact portion second contact portion radial direction medical device configured inserted body lumen break object body lumen medical device comprising elongated shaft rotatably driven deformable breaking member connected elongated shaft configured rotatable deformable member extending along shaft arranged along circumferential direction breaking member first contact portion second contact portion second contact portion rigid first contact medical device first contact portion located outward radial direction breaking member second contact portion state breaking member expanded radially outward second contact portion located outward radial direction breaking member first contact portion contracted state medical device first contact portion located outward radial direction breaking member second contact portion natural state breaking member expanded radially outward external force acting breaking member medical device configured inserted body lumen break object body lumen medical device comprising elongated shaft rotatably driven deformable breaking member plurality wire connected shaft breaking member first contact portion second contact portion second contact portion curve curvature radius smaller first contact portion expanded state medical device second contact portion located distal first contact portion
432,fluid sterilization device,fluid sterilization device includes straight tube defines processing flow passage light source radiates ultraviolet light toward processing flow passage axial direction straight tube light receiving part receives portion ultraviolet light output light source straight tube made fluororesin straight tube includes recess formed part outer wall surface straight tube thin part partly provided straight tube thin part radial thickness inner wall surface straight tube smaller thickness part light receiving part provided recess receive ultraviolet light transmitted thin part,fluid sterilization device comprising straight tube defines processing flow passage light source radiates ultraviolet light toward processing flow passage axial direction straight tube light receiving part receives portion ultraviolet light output light source straight tube made made fluororesin straight tube includes recess formed part outer wall surface straight tube thin part partly provided straight tube thin part radial thickness inner wall surface straight tube smaller thickness part light receiving part provided recess receive ultraviolet light transmitted thin part fluid sterilization device light source provided radiate ultraviolet light first end second end straight tube recess provided position nearer first end second end fluid sterilization device first end positioned downstream processing flow passage second end positioned upstream processing flow passage fluid sterilization device recess provided position ultraviolet light light source adapted directly incident fluid sterilization device comprising window member partition light source processing flow passage vibrator vibrates window member fluid sterilization device comprising controller operates vibrator based amount ultraviolet light incident light receiving part fluid sterilization device comprising controller control output light source based amount ultraviolet light incident light receiving part fluid sterilization device light receiving part receives portion ultraviolet light output light source detect amount light fluid sterilization device light receiving part receives ultraviolet light transmitted outward interior processing flow passage thin part detect amount fluid sterilization device straight tube made polytetrafluoroethylene ptfe thickness thin part straight tube mm smaller thickness straight tube thin part mm larger
433,medical instrument fixing tool,medical instrument includes medical device sheet type attaching member attachment surface attachable subject fixing tool fixing medical device attaching member fixing tool includes first engaging member located medical device second engaging member located side attaching member opposite attachment surface second engaging member engageable first engaging member rotation first engaging member respect second engaging member,medical instrument comprising medical device sheet type attaching member attachment surface attachable subject fixing tool fixing medical device attaching member fixing tool comprises first engaging member located medical device second engaging member located side attaching member opposite attachment surface second engaging member engageable first engaging member rotation first engaging member respect second engaging member medical instrument one first second engaging member comprises engagement protrusion part extending diameter direction around rotation axis first second engaging member comprises engagement receiving part engageable engagement protrusion part medical instrument second engaging member comprises support part located rotation axis configured support first engaging member engagement receiving part spaced apart support part medical instrument fixing tool comprises plurality pair engagement protrusion part engagement receiving part pair engagement protrusion part engagement receiving part shape size position least one different pair medical instrument first engaging member comprises engagement protrusion part least one first second engaging member comprises energizing part provided separately engagement protrusion part engagement receiving part least one first second engaging member configured contract pushed toward first second engaging member energize engagement protrusion part direction opposite direction attaching member positioned thereby allow engagement protrusion part come contact engagement receiving part medical instrument first engaging member includes engagement protrusion part energizing part connecting engagement protrusion part medical device energizing part configured contract pushed toward second engaging member energize engagement protrusion part direction inwhich attaching member positioned thereby allow engagement protrusion part come contact engagement receiving part medical instrument engagement protrusion part configured formed pushed toward first second engaging member medical instrument one first second engaging member includes male screw part includes female screw part screwable male screw part fixing tool comprising first engaging member installable medical device second engaging member installable fixing surface sheet type attaching member attachment surface attached subject fixing surface different attachment surface second engaging member engageable first engaging member rotation first engaging member respect second engaging member
