,Title,Abstract,Claims
502,peritoneal dialysis system device method,automated peritoneal dialysis system provides various feature including prescriptiondriven dialysis fluid preparation integrated disposable fluid circuit sensor capability allow accurate filing draining control high safety margin feature include peritoneal fluid circuit pressure sensor either end method device using pressure signal feature embodiment disclosed,peritoneal dialysis disposable unit comprising manifold unit containing mechanism selectively interconnecting first array fluid path respectively second array fluid path interconnecting completed pumping portion primary inlet fluid path first array manifold unit connected source purified water respective fluid path first array manifold unit connected first container holding sterile concentratedosmotic agent port empty sterile mixing container connected first second array respectively empty sterile mixing container capacity sufficient multiple cycle single automated peritoneal dialysis treatment fluid path first array second array manifold unit connected tubing set includes preattached peritoneal filldrain line unit said first container contains mixture sterile osmotic agent electrolyte predefined concentration ratio effective permit concentration said electrolyte detected whereby electrolyte function marker establish conductivity versus concentration characteristic monotonic within range concentration suitable peritoneal dialysis unit said fluid path connects source purified water includes inline sterilizing filter unit said fluid path connects source purified water includes inline sterilizing filter unit said fluid path comprise closed sterile system accessible outside environment primary inlet fluid path tubing set sealed removable seal unit said fluid path comprise closed sterile system accessible outside environment primary inlet fluid path tubing set sealed removable seal unit said fluid path comprise closed sterile system accessible outside environment primary inlet fluid path tubing set sealed removable seal unit comprising air line connecting pressure pod peritoneal filldrain line pressure transducer unit comprising air line connecting pressure pod peritoneal filldrain line pressure transducer unit comprising air line connecting pressure pod peritoneal filldrain line pressure transducer unit comprising air line connecting pressure pod peritoneal filldrain line pressure transducer unit pumping portion includes pumping tube segment unit pumping portion includes pumping tube segment unit pumping portion includes pumping tube segment unit pumping portion includes pumping tube segment unit pumping portion includes pumping tube segment unit pumping portion includes one pumping tube segment unit pumping portion includes one pumping tube segment unit pumping portion includes one pumping tube segment unit pumping portion includes one pumping tube unit pumping portion includes one pumping tube segment controller configured control actuator adapted flow fluid disposable unit controller programmed calculate respective flow characteristic respective flow path connecting mixing container source connector osmotic agent container electrolyte container first time later use calculated flow characteristic control quantity fluid flowed source connector osmotic agent container electrolyte container mixing container controller configured control actuator adapted flow fluid disposable unit controller programmed calculate respective flow characteristic respective flow path connecting mixing container source connector osmotic agent container electrolyte container first time later use calculated flow characteristic control quantity fluid flowed source connector osmotic agent container electrolyte container mixing container controller configured control actuator adapted flow fluid disposable unit controller programmed calculate respective flow characteristic respective flow path connecting mixing container source connector osmotic agent container electrolyte container first time later use calculated flow characteristic control quantity fluid flowed source connector osmotic agent container electrolyte container mixing container controller configured control actuator adapted flow fluid disposable unit controller programmed calculate respective flow characteristic respective flow path connecting mixing container source connector osmotic agent container electrolyte container first time later use calculated flow characteristic control quantity fluid flowed source connector osmotic agent container electrolyte container mixing container controller configured control actuator adapted flow fluid disposable unit controller programmed calculate respective flow characteristic respective flow path connecting mixing container source connector osmotic agent container electrolyte container first time later use calculated flow characteristic control quantity fluid flowed source connector osmotic agent container electrolyte container mixing container controller configured control actuator adapted flow fluid disposable unit controller programmed calculate respective flow characteristic respective flow path connecting mixing container source connector osmotic agent container electrolyte container first time later use calculated flow characteristic control quantity fluid flowed source connector osmotic agent container electrolyte container mixing container controller configured control actuator adapted flow fluid disposable unit controller programmed calculate respective flow characteristic respective flow path connecting mixing container source connector osmotic agent container electrolyte container first time later use calculated flow characteristic control quantity fluid flowed source connector osmotic agent container electrolyte container mixing container controller controller programmed calculate respective flow characteristic respective flow path commanding actuator mechanism flow fluid said disposable unit recording sensor signal indicating flow rate said fluid controller controller programmed detect connection said disposable unit calculate said respective flow characteristic responsively detection connection said disposable controller controller programmed detect connection said disposable unit calculate said respective flow characteristic responsively detection connection said disposable unit controller controller programmed calculate said respective flow characteristic pumping fluid simultaneously measuring flow rate using flow sensor connected pump outlet controller controller programmed calculate said respective flow characteristic pumping fluid simultaneously measuring flow rate using flow sensor connected pump outlet controller controller programmed calculate said respective flow characteristic pumping fluid simultaneously measuring flow rate using flow sensor connected pump outlet peritoneal dialysis system including said controller actuator
503,device method temporary permanent suspension implantable scaffolding containing orifice placement prosthetic bioprosthetic valve,surgical method improving cardiac function implantable scaffold valve support device inserted inside patient heart attached heart region adjacent natural mitral heart valve scaffold valve support device defines orifice attaching scaffold valve support device heart temporary support native valve leaflet andor subvalvular structure captured prosthetic bioprosthetic valve seated orifice native valve may retracted scaffoldreplacement assembly create gasket sealing complex,surgical method use heart repair subject comprising providing implantable scaffold including inner margin element defining orifice receiving seating prosthetic bio prosthetic valve flexible outer margin element surrounding said inner margin element said outer margin element said inner margin element different one another spaced entirety one another said outer margin element said inner margin element coplanar one another expanded nondeformed preattachment configuration said scaffold disposing said scaffold said expanded nondeformed preattachment configuration inside vascular system patient maneuvering said scaffold position near natural native valve vascular system patient maneuvering said expanded scaffold including manipulating plurality tether wire extending said outer margin element said manipulator tether wire detachably connected distal end directly said outer margin element individually independently manipulating said manipulator tether wire deform said outer margin element conform said outer margin element irregular internal wall surface said vascular system attaching said outer margin element said internal wall surface attaching said outer margin element including applying least one fastener fixation mechanism said outer margin element said internal wall surface said outer margin element conforms said internal wall surface upon attaching said outer margin element detaching said manipulator tether wire said outer margin element concomitantly said method disposing said scaffold includes inserting catheter vascular system patient said scaffold disposed collapsed configuration said catheter thereafter ejecting said scaffold distal end said catheter said scaffold expanding said collapsed configuration said expanded nondeformed preattachment configuration method said manipulator tether wire extend within said delivery catheter method said least one fastener fixation mechanism includes plurality fastener mutually spaced location along said outer margin element applying said fastener creating continuous near continuous contact said internal tissue surface said scaffold along said outer margin element method said least one fastener fixation mechanism includes element taken group consisting expandable stentlike framework inflatable ring component spring tissue adhesive magnet penetrating hook barb method said scaffold includes membrane extending said outer margin element said inner margin element method said membrane tent away one side said scaffold provide space said scaffold native valve method comprising disposing prosthetic valve within said inner margin element said prosthetic valve attached said scaffold method comprising coupling said scaffold subvalvular apparatus native heart valve coupling including clamping tether said prosthetic valve said inner margin element said tether attached said subvalvular apparatus method comprising securing said scaffold cordae tendenae patient heart securing including threading least one tether element cordae tendenae drawing said least one tether element said orifice said scaffold defined said inner margin element seating prosthetic bioprosthetic valve said orifice said least one tether element clamped said inner margin element said prosthetic bioprosthetic valve surgical method use heart repair subject comprising providing implantable scaffold including inner margin element defining orifice receiving seating prosthetic bio prosthetic valve flexible outer margin element surrounding said inner margin element said outer margin element said inner margin element different one another spaced entirety one another said outer margin element said inner margin element coplanar one another expanded nondeformed preattachment configuration said scaffold inserting catheter vascular system patient said scaffold disposed collapsed configuration said catheter thereafter ejecting said scaffold distal end said catheter said scaffold expanding said collapsed configuration said expanded nondeformed preattachment configuration maneuvering expanded scaffold position near natural native valve vascular system patient maneuvering said expanded scaffold including manipulating plurality tether wire extending said catheter said outer margin element said manipulator tether wire detachably connected distal end directly said outer margin element individually independently manipulating said manipulator tether wire deform said outer margin element conform said outer margin element irregular internal wall surface said vascular system attaching said outer margin element conforming configuration said internal wall surface attaching said outer margin element including applying plurality fastener spaced location said outer margin element upon attaching said outer margin element detaching said manipulator tether wire said outer margin element concomitantly said scaffold
504,medical device method kit delivering medication bodily passage,medical device method kit described exemplary medical device comprises catheter catheter wall defines catheter lumen bend coil disposed distal bend catheter defines one aperture extend catheter wall communication catheter lumen,medical device treating sinus cavity medical device comprising cannula defining cannula lumen extending first cannula opening second cannula opening catheter least portion disposed cannula lumen catheter catheter proximal end catheter distal end catheter length extending catheter proximal end catheter distal end defining first catheter opening second catheter opening first bend coil catheter lumen extending first catheter opening second catheter opening coating disposed catheter pusher pusher proximal end pusher distal end slidably disposed cannula lumen adapted engage catheter proximal end transfer axial movement catheter catheter adapted move first configuration portion catheter disposed within cannula lumen substantially straight disposed cannula lumen second configuration catheter defines first bend coil along catheter length catheter free cannula lumen medical device coating disposed along entire catheter length medical device coating disposed along portion catheter length medical device coating adapted prevent biofilm formation catheter medical device coating adapted prevent reduce microbial colonization medical device coating selected group consisting antibiotic antifungal antiseptic medical device coating comprises one rifampin minocycline chitosan medical device coating lubricious coating medical device coating selected group consisting hydrophilic coating polymer coating medical device coating comprises polytetrafluoroethylene medical device catheter catheter wall catheter defines plurality aperture along catheter length aperture plurality aperture extending catheter wall communication catheter lumen medical device plurality aperture disposed distal bend medical device least two plurality aperture different diameter medical device catheter comprises marker disposed bend medical device catheter proximal end flared medical device catheter distal end tapered medical device treating sinus cavity medical device comprising catheter disposed within lumen defined cannula catheter catheter wall defining plurality aperture adapted move first substantially straight configuration second configuration catheter defines bend coil lubricious coating disposed catheter pusher slidably disposed cannula lumen adapted transfer axial movement catheter move catheter first configuration second configuration medical device lubricious coating selected group consisting hydrophilic coating polymer coating medical device lubricious coating comprises polytetrafluoroethylene medical device treating sinus cavity medical device comprising catheter disposed within lumen defined cannula catheter adapted move first substantially straight configuration second configuration catheter defines bend coil coating disposed catheter pusher slidably disposed cannula lumen adapted transfer axial movement catheter move catheter first configuration second configuration
505,motion compensation motion estimation leveraging continuous coordinate system,computer processor hardware receives setting information first image first image includes set multiple display element computer processor hardware receives motion compensation information given display element second image created based least part first image motion compensation information indicates coordinate location within particular display element first image given display element pertains computer processor hardware utilizes coordinate location basis select grouping multiple display element first image computer processor hardware generates setting given display element second image based setting multiple display element grouping,method comprising via computer processor hardware performing operation utilizing location information identify corresponding location particular image element reference image identifying group multiple image element reference image associated particular image element multiple image element group ongrid reference image producing value particular image element based setting multiple image element group method corresponding location particular image element grid respect multiple image element residing grid reference image method comprising assigning value first image element image rendition reproduced based reference image method location information includes motion vector indicating relationship first image element image rendition particular image element reference image method first image element one multiple image element image rendition reproduced first image element image rendition ongrid image element image rendition reproduced method resolution image rendition reproduced different resolution reference image method producing value particular image element includes applying weight value setting multiple image element method comprising using corresponding location particular image element identify group multiple image element reference image pertain particular image element method location information indicating corresponding location particular image element expressed substantially higher resolution resolution grid defining reference image method producing value particular image element includes calculating setting particular image element based least part distance multiple image element group respect corresponding location particular image element reference image method producing value particular image element includes producing weighted value weighted value varying depending distance centroid particular image element respective centroid image element group applying weighted value setting image element group produce value particular image element method group multiple element reference image represents least portion object present image rendition reproduced reference image method identifying group multiple image element reference image comprises selecting group multiple image element based least part respective nearness multiple image element respect particular image element method multiple image element group includes first display element second display element producing value particular image element comprises producing first length value first length value representing respective length coordinate location particular image element first display element ii producing second length value second value representing respective length coordinate location particular image element second display element method overlay coverage region particular image element reference image overlap least portion multiple image element group method least one multiple image element group resides completely outside overlay coverage region particular image element reference image method comprising applying unique weight value setting multiple image element group produce value particular image element reference image computerreadable hardware storage instruction stored thereon instruction carried computer processor hardware cause computer processor hardware perform operation utilize motion vector information identify corresponding location particular image element reference image identify group multiple image element reference image associated particular image element multiple image element group ongrid reference image produce value particular image element based setting multiple image element group computerreadable hardware storage motion vector information indicates relationship first image element image rendition reproduced particular image element reference image instruction cause computerprocessor hardware assign value first image element image rendition reproduced based reference image computer system comprising computer processor hardware hardware storage resource coupled computer processor hardware hardware storage resource storing instruction executed computer processor hardware cause computer processor hardware utilize set coordinate identify corresponding location particular image element reference image identify group multiple image element reference image associated particular image element multiple image element group ongrid reference image produce value particular image element based setting
506,negative pressure wound therapy,embodiment disclosed directed pump assembly comprising voice coil magnet diaphragm voice coil configured move diaphragm pump fluid pump assembly response drive signal applied voice coil embodiment disclosed directed apparatus applying negative pressure wound comprising source negative pressure configured coupled dressing source negative comprising voice coil actuator diaphragm controller configured produce drive signal voice coil actuator,pump assembly apparatus comprising magnetic circuit comprising magnet electrically conductive coil diaphragm valve assembly comprising one valve configured control flow fluid pump assembly first valve member comprising one recess configured receive one valve second valve member one valve configured supported first valve member second valve member coil directly indirectly coupled diaphragm configured move least portion diaphragm pump fluid pump assembly apparatus one valve comprises first valve second valve first valve second valve positioned within one recess apparatus first valve preloaded first valve member second valve preloaded second valve member apparatus first valve member comprises one port fluid communication one recess apparatus one port comprises inlet port exhaust port apparatus second valve member comprises one recess one port fluid communication one recess second valve member apparatus one port comprises inlet port exhaust port apparatus valve assembly comprises barrier separating one recess apparatus one valve comprises flap portion frame portion flap portion configured deflect away frame portion apparatus one valve comprises one alignment tab configured facilitate positioning one valve within one recess apparatus one recess comprises one cutout configured receive one alignment tab apparatus applying negative pressure wound comprising pump operatively coupled dressing configured apply negative pressure wound via dressing comprising magnetic circuit comprising magnet electrically conductive coil diaphragm valve assembly comprising one valve configured control flow fluid pumpassembly first valve member comprising one recess configured receive one valve second valve member one valve configured supported first valve member second valve member coil directly indirectly coupled diaphragm configured move least portion diaphragm pump fluid pump assembly apparatus one valve comprises first valve second valve first valve second valve positioned within one recess first valve preloaded first valve member second valve preloaded second valve member apparatus first valve member comprises one port fluid communication one recess apparatus one port comprises inlet port exhaust port apparatus second valve member comprises one recess one port fluid communication one recess second valve member apparatus one port comprises inlet port exhaust port apparatus valve assembly comprises barrier separating one recess apparatus one valve comprises flap portion frame portion flap portion configured deflect away frame portion apparatus one valve comprises one alignment tab configured facilitate positioning one valve within one recess one recess comprises one cutout configured receive one alignment tab
507,method device simultaneously documenting treating tension pneumothorax andor hemothorax,method device provided simultaneously nearsimultaneously diagnosing treating tension pneumothorax andor hemothoraxa veresstype needle portion includes hollow needle puncturing chest wall blunt hollow probe biased one spring extend distally pleural cavity opening blunt hollow probe connect via pathway automatic check valve permit flow air andor fluid proximal direction pressure within pleural cavity transmitted interior surface pressure documenter pressure greater atmospheric pressure present pleural cavity pressure documenter automatically urged proximally simultaneously allow air andor fluid escape pleural space device thus treating tension pneumothorax andor hemothorax well providing stable indicator positively document diagnosis increased pressure,method inserting needle assembly body cavity patient needle assembly including generally hollow needle sharp distal end probe blunt distal end slidably disposed within generally hollow needle blunt distal end probe biased position distal sharp distal end method comprising engaging blunt distal end probe skin andor tissue patient overcome bias move probe proximally relative hollow needle cause sharp distal end hollow needle pierce skin andor tissue patient inserting generally hollow needle body cavity patient causing generally hollow needle automatically halt distal movement body cavity upon entry distal portion generally hollow needle cavity method generally hollow needle automatically halt moving distally body cavity upon entry body cavity due blunt distal end probe returning position distal sharp distal end hollow needle upon entry body cavity method probe distally biased position relative generally hollow needle cause stabilizer configured stabilize skin patient non mobile relative housing method comprising inserting catheter patient generally simultaneously generally hollow needle method inserting generally hollow needle cause catheter generally hollow needle inserted patient comprising leaving catheter patient removing generally hollow needle method expandable tubing disposed generally hollow needle method flow path formed needle assembly flow path connecting body cavity external environment method flow path allows oneway direction flow gas andor fluid method pressure indicator provides indication whether gas andor fluid passed needle method gas andor fluid released needle assembly connect body cavity external environment method method generally simultaneously treat document tension pneumothorax andor hemothorax method comprising stabilizing needle assembly patient skin inserting needle assembly patient method inserting needle assembly cavity patient needle assembly including housing generally hollow needle sharp distal end probe blunt distal end slidably disposed within generally hollow needle stabilizer distally positioned selectively moveable respect housing generally hollow needle probe extend method comprising initially inserting generally hollow needle patient generally hollow needle probe housing move distally respect patient stabilizer remains flush skin patient entering generally hollow needle body cavity patient automatically causing probe move distally respect generally hollow needle upon entering body cavity automatically causing stabilizer nonmobile relative housing upon probe moving distally respect generally hollow needle method distal movement generally hollow needle probe automatically halted due stabilizer becoming nonmobile relative housing method comprising inserting catheter patient generally simultaneously generally hollow needle method inserting generally hollow needle cause catheter hollow needle inserted patient arid comprising leaving catheter patient removing generally hollow needle method expandable tubing disposed generally hollow needle method flow path formed needle assembly flow path connecting body cavity external environment method flow path allows oneway direction flow gas andor fluid method pressure indicator provides indication whether gas andor fluid passed needle assembly method gas andor fluid released needle assembly connect body cavity external environment method method generally simultaneously treat document tension pneumothorax andor hemothorax method comprising stabilizing needle assembly patient skin stabilizer inserting needle assembly patient
508,light energy sealing cutting sensing surgical device,present disclosure directed towards medical instrument medical instrument includes housing end effector assembly operably connected housing end effector assembly includes first second jaw member tissue contacting surface least one first second jaw member movable first spacedapart position second proximate position second position jaw member cooperate define cavity configured receive tissue jaw member end effector also includes least one lightemitting element coupled least one first second jaw member least one lightemitting element adapted deliver light energy tissue grasped first second jaw member treat tissue,end effector assembly use medical instrument comprising first second jaw member tissue contacting surface least one first second jaw member movable first spacedapart position second position approximating tissue least one first second jaw member including groove defined reflective surface lightemitting element disposed within groove least one lightemitting element adapted deliver light energy tissue grasped first second jaw member end effector assembly lightemitting element configured emit light directly tissue without intervening optical assembly end effector assembly comprising optical assembly coupled lightemitting element optical assembly configured convey light emitted light emitting element tissue illuminate tissue desired illumination pattern end effector assembly optical assembly includes least one optical fiber refractive element reflective element diffracting element end effector assembly optical assembly disposed within least one first jaw member second jaw member end effector assembly optical assembly configured translate within least one first jaw member second jaw member along longitudinal axis defined least one first jaw member second jaw member end effector assembly lightemitting element selected group consisting lightemitting diode laser combination end effector assembly least one tissue contacting surface includes absorbent element configured absorb light energy emitted lightemitting element thereby heating least one tissue first jaw member second jaw member end effector assembly least one tissue contacting surface includes reflective element configured reflect light passing tissue end effector assembly lightemitting element configured translate within least one first jaw member second jaw member along longitudinal axis defined least one first jaw member second jaw member
509,integration medical software advanced image processing,one embodiment least portion medical information patient displayed within mrcs executed within local device medical information including medical treatment history patient least portion displayed medical information patient transmitted medical imaging processing server network transmitted medical information includes patient identifier id patient least portion patient medical information one medical image displayed within mrcs medical image associated patient rendered medical image processing server set icon representing set image processing tool displayed within mrcs activated user allow image manipulated imaging processing server,computerimplemented method performed medical record andor clinical trial software mrcs client method comprising response medical information patient received medical data server network displaying mrcs client executed processor within data processing system least portion medical information patient within mrcs client response first input selecting first portion displayed medical information automatically identifying extracting one keywords first portion medical information transmitting first request medical imaging processing server network first request includes patient identifier id patient one keywords associated first portion medical information receiving first set one medical image medical imaging processing server network one medical image first set associated first body part patient based patient id one keywords displaying within mrcs client first portion patient medical information first set one medical image displaying within mrcs client first set icon representing first set image processing tool activated allow image processed imaging processing server response second input selecting first image first set first image processing tool first set icon transmitting second request image processing server perform measurement first image using first image processing tool second request includes first image id identifying first image first tool id identifying first image processing tool response measurement result first image received image processing server displaying measurement result within mrcs client first image concurrently displayed method comprising determining user preference user utilizing mrcs client respect first portion medical information patient displaying set icon manner within mrcs client based user preference user method user preference determined based previous user interaction first portion medical information user method second request request image processing server measure size tumor first image measurement result transmitted medical data server medical image metadata associated first portion medical information stored method comprising receiving body mass index bmi patient medical data server part medical information patient transmitting bmi patient image processing server stored associated patient measurement tumor performed based bmi method comprising retrieving medical data server list measurement tumor first body part performed image processing server predetermined period time displaying list measurement tumor first body part part first portion medical information method first set image processing tool comprises computed tomography angiography cta subtraction tool remove high density structure image method first set image processing tool comprises vessel analysis tool perform autocenterline extraction straighten view diameter length measurement blood vessel method first set image processing tool comprises flythrough tool provide sidebyside review painting previouslyviewed area percentage coverage tracking multiple screen layout nontransitory machinereadable medium storing instruction executed cause processing device perform operation medical record andor clinical trial software mrcs client operation comprising response medical information patient received medical data server network displaying mrcs client executed processor within data processing system least portion medical information patient within mrcs client response first input selecting first portion displayed medical information automatically identifying extracting one keywords first portion medical information transmitting first request medical imaging processing server network first request includes patient identifier id patient one keywords associated first portion medical information receiving first set one medical image medical imaging processing server network one medical image first set associated first body part patient based patient id one keywords displaying within mrcs client first portion patient medical information first set one medical image displaying within mrcs client first set icon representing first set image processing tool activated allow image processed imaging processing server response second input selecting first image first set first image processing tool first set icon transmitting second request image processing server perform measurement first image using first image processing tool second request includes first image id identifying first image first tool id identifying first image processing tool response measurement result first image received image processing server displaying measurement result within mrcs client first image concurrently displayed machinereadable medium operation comprise determining user preference user utilizing mrcs client respect first portion medical information patient displaying set icon manner within mrcs client based user preference user machinereadable medium user preference determined based previous user interaction first portion medical information user machinereadable medium second request request image processing server measure size tumor first image measurement result transmitted medical data server medical image metadata associated first portion medical information stored machinereadable medium operation comprise receiving body mass index bmi patient medical data server part medical information patient transmitting bmi patient image processing server stored associated patient measurement tumor performed based bmi machinereadable medium operation comprise retrieving medical data server list measurement tumor first body part performed image processing server predetermined period time displaying list measurement tumor first body part part first portion medical information data processing system comprising processor memory storing instruction representing medical record andor clinical trial software mrcs client executed memory cause processor perform operation operation including response medical information patient received medical data server network displaying mrcs client executed processor within data processing system least portion medical information patient within mrcs client response first input selecting first portion displayed medical information automatically identifying extracting one keywords first portion medical information transmitting first request medical imaging processing server network first request includes patient identifier id patient one keywords associated first portion medical information receiving first set one medical image medical imaging processing server network one medical image first set associated first body part patient based patient id one keywords displaying within mrcs client first portion patient medical information first set one medical image displaying within mrcs client first set icon representing first set image processing tool activated allow image processed imaging processing server response second input selecting first image first set first image processing tool first set icon transmitting second request image processing server perform measurement first image using first image processing tool second request includes first image id identifying first image first tool id identifying first image processing tool response measurement result first image received image processing server displaying measurement result within mrcs client first image concurrently displayed system operation comprise determining user preference user utilizing mrcs client respect first portion medical information patient displaying set icon manner within mrcs client based user preference user system user preference determined based previous user interaction first portion medical information user system second request request image processing server measure size tumor first image measurement result transmitted medical data server medical image metadata associated first portion medical information stored system operation comprise receiving body mass index bmi patient medical data server part medical information patient transmitting bmi patient image processing server stored associated patient measurement tumor performed based bmi patient system operation comprise retrieving medical data server list measurement tumor first body part performed image processing server predetermined period time displaying list measurement tumor first body part part first portion medical information
510,manufacturing flexible organic electronic device,method forming microelectronic system flexible substrate includes depositing plurality layer one side flexible substrate plurality layer deposited one plurality source vertical projection perimeter one plurality source intersect flexible substrate flexible substrate motion depositing plurality layer via roll roll feed retrieval system,method depositing material le atmospheric pressure onto moving substrate web comprising delivering material interior least one cylinder cylinder comprising least one opening material may pas exit interior cylinder rotating cylinder material pass least one opening deposited upon moving web determined pattern method pressure torr method pressure torr method source material positioned within cylinder method axis cylinder generally perpendicular direction motion web method speed web programmable method rotational speed cylinder programmable method cylinder includes plurality opening material may pas deposited upon web method determined pattern comprises twodimensional matrix method microelectronic system formed web method material organic material method material conductive material method determined pattern comprises bus line transparent conductor web method material evaporative system depositing material onto moving substrate web comprising system moving web cylinder comprising least one opening material within interior cylinder may pas exit interior cylinder le atmospheric pressure control system rotate cylinder controlled manner material pass least one opening deposited upon moving web determined pattern substrate web determined pattern formed process delivering material interior least one cylinder cylinder comprising least one opening material may pas exit interior cylinder rotating cylinder material pass least one opening deposited upon web determined pattern web moving material deposited upon web pressure le atmospheric pressure
511,energy degrader radiation therapy system,energy degrading device attenuating energy particle beam reduced emittance growth energy degrader comprises emittance control material preferentially scatter beam particle incident surface shallow angle one approach energy degrader may include alternating layer lowz highz material low z material serf attenuate energy beam particle virtue scattering high z material serf suppress emittance increase scattering back beam particle toward beam axis another approach energy degrader may composed carbon nanotube material oriented crystalline structure substantially orientated incident direction particle beam carbon nanotube may serve preferentially scatter beam particle towards central beam axis well attenuate energy,radiation therapy system comprising accelerator operable generate particle beam beam line configured transport said particle beam energy degrader disposed said beamline comprising first material operable attenuate energy said particle beam virtue particle scattering said particle scattering cause spatial emittance growth said particle beam second material operable constrain said spatial emittance growth virtue particle interaction radiation therapy system said first material said second material substantially different atomic molecular weight radiation therapy system said first material selected group consisting lucite graphite al c said second material selected group consisting w pb ta radiation therapy system said energy degrader comprises first layer sandwiched second layer third layer said first layer made said first material said second layer said third layer made said second material said first layer said second layer said third layer parallel incident direction said particle beam radiation therapy system said energy degrader comprises multiple section arranged sequentially along incident direction said particle beam section said multiple section comprises plurality alternating layer made said first material said second material said plurality alternating layer said section parallel said incident direction layer respective section said multiple section disposed different orientation layer adjacent section said multiple section radiation therapy system said layer said respective section disposed perpendicular said layer said adjacent section radiation therapy system said energy degrader rotatable radiation therapy system said particle beam comprises beam selected group consisting proton beam neutron beam electron beam beam beam radiation therapy system comprising gantry comprises component said beamline said energy degrader integrated said gantry radiation therapy system said energy degrader disposed vacuum chamber said gantry energy degrader radiation therapy system said energy degrader comprising first material configured attenuate energy particle beam virtue particle scattering said particlescattering cause beam diameter expansion said particle beam second material operable suppress said beam diameter expansion said particle beam virtue particle interaction energy degrader comprising plurality moveable member moveable member comprises said first material said second material energy degrader said first material said second material substantially different atomic molecular weight said first material selected group consisting lucite graphite al c said second material selected group consisting w pb ta energy degrader said energy degrader comprises first layer sandwiched second layer third layer said first layer made said first material said second layer said third layer made said second material said first layer said second layer said third layer parallel incident direction said particle beam energy degrader said energy degrader comprises multiple section arrange sequence along incident direction said particle beam section comprises respective plurality alternating layer made said first material said second material layer respective section said multiple section disposed different orientation layer adjacent section said multiple section energy degrader said particle beam comprises beam selected group consisting proton beam neutron beam electron beam beam beam system configured generate particle beam controlled energy said system comprising cyclotron configured provide particle beam beam line assembly coupled said cyclotron operable transport said particle beam energy degrader disposed said beam line assembly said energy degrader comprising first material configured attenuate energy said particle beam virtue particle scattering said particle scattering cause beam diameter expansion said particle beam second material operable suppress said beam diameter expansion virtue particle interaction system said first material said second material substantially different atomic molecular weight system said energy degrader comprises plurality alternating layer made said first material said second material layer disposed parallel incident direction said particle beam system said energy degrader comprises multiple section along incident direction said particle beam section comprises respective plurality alternating layer made said first material said second material layer two adjacent section oriented different direction
